Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
"September 13, 2021 2:44:28 PM EDT",,,Page 114 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
59922u20-core,"2014-2015 Jaguar F-type 20""x10.5"" (59922)",0,,ea,,48.00,
59923u20,"2011-2015 Jaguar XF 19""x8.5"" (59923)",0,,ea,,0.00,
59923u20-Core,"2011-2015 Jaguar XF 19""x8.5"" (59923)",0,,ea,,33.80,
59924u20,59924u20,0,,ea,,129.00,
59924u20-core,59924u20-core,0,,ea,,75.00,
59925u20,59925u20,0,,ea,,137.25,
59925u20-core,59925u20-core,0,,ea,,75.00,
59926u20,59926u20,0,,ea,,234.00,
59926u20-core,59926u20-core,0,,ea,,180.00,
59930u35,59930u35,0,,ea,,192.14,
59930u35-core,59930u35-core,0,,ea,,62.50,
59931u35,59931u35,0,,ea,,129.00,
59931u35-core,59931u35-core,0,,ea,,75.00,
59933u20,59933u20,0,,ea,,124.00,
59933u20-core,59933u20-core,0,,ea,,70.00,
59933u45,59933u45,0,,ea,,130.00,
59933u45-core,59933u45-core,0,,ea,,70.00,
59937u45,59937u45,0,,ea,,0.00,
59947u20,59947u20,0,,ea,,214.00,
59947u20-core,59947u20-core,0,,ea,,160.00,
59948u20,59948u20,0,,ea,,160.00,
59948u20-core,59948u20-core,0,,ea,,160.00,
59951u20,59951u20,0,,ea,,0.00,
59953u35,59953u35,0,,ea,,214.00,
59953u35-core,59953u35-core,0,,ea,,55.00,
59954u35,59954u35,0,,ea,,214.00,
59954u35-core,59954u35-core,0,,ea,,55.00,
59955u20-core,59955u20-core,0,,ea,,45.00,
59956u20,59956u20,0,,ea,,214.00,
59956u20-core,59956u20-core,0,,ea,,160.00,
59956u45-core,59956u45-core,0,,ea,,160.00,
59957u35,59957u35,0,,ea,,129.00,
59957u35-core,59957u35-core,0,,ea,,75.00,
59958u45-core,59958u45-core,0,,ea,,120.00,
59961u20,59961u20,0,,ea,,154.00,
59961u20-core,59961u20-core,0,,ea,,100.00,
59962u20,59962u20,0,,ea,,165.36,
59962u20-core,59962u20-core,0,,ea,,180.00,
59969u20,59969u20,0,,ea,,104.92,
59970u35-core,59970u35-core,0,,ea,,95.00,
59971u20,59971u20,0,,ea,,155.00,
59972U35,59972U35,0,,ea,,123.86,
59973U45,59973U45,0,,ea,,91.00,
59973u45-core,59973u45-core,0,,ea,,37.00,
59975u45,59975u45,0,,ea,,129.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 115 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
59975u45-core,59975u45-core,0,,ea,,75.00,
59983u20,59983u20,0,,ea,,196.14,
59985u77-core,59985u77-core,0,,ea,,70.00,
59986U20,2018-19 JAGUAR XE 19X8.5,0,,ea,,124.00,
59986u77-core,59986u77-core,0,,ea,,70.00,
59994u35,59994u35,0,,ea,,99.00,
59994u35-core,59994u35-core,0,,ea,,45.00,
5g0601025ah,VW Golf R,0,,ea,,0.00,
5VC24TRMAA Jeep,16X6.5 +40 SILVER,0,,ea,,74.00,
5VC24TRMAA Jeep-core,16x6.5 +40 Silver,0,,ea,,20.00,
5yd45trmaa,5yd45trmaa,0,,ea,,55.00,
600 grit,sand paper,0,,ea,,6.96,
6001u10,6001u10,0,,ea,,70.00,
6001u10-core,6001u10-core,0,,ea,,20.00,
6012u10,6012u10,0,,ea,,78.22,
6012u10-core,6012u10-core,0,,ea,,24.22,
60161u10,60161u10,0,,ea,,120.00,
60182-core,60182-core,0,,ea,,17.00,
6020u10(CNC Charcoal),6020u10(CNC Charcoal),0,,ea,,54.00,
6020u10(CNC Charcoal)-core,6020u10(CNC Charcoal)-core,0,,ea,,0.00,
6020u15(CNC Silver),6020u15(CNC Silver),0,,ea,,74.00,
6020u15(CNC Silver)-core,6020u15(CNC Silver)-core,0,,ea,,0.00,
6020u55,6020u55,0,,ea,,75.00,
6020u55-Core,6020u55-Core,0,,ea,,25.00,
6022u10(Silver),6022u10(Silver),0,,ea,,70.00,
6022u10(Silver)-core,6022u10(Silver)-core,0,,ea,,20.00,
6023u15-core,6023u15-core,0,,ea,,20.00,
6027u10,6027u10,0,,ea,,70.00,
6027u10-core,6027u10-core,0,,ea,,20.00,
6028u30,6028u30,0,,ea,,74.00,
6028u30-core,6028u30-core,0,,ea,,20.00,
6030u10(Silver),6030u10(Silver),0,,ea,,74.00,
6030u10(Silver)-core,6030u10(Silver)-core,0,,ea,,20.00,
6034u20,6034u20,0,,ea,,70.00,
6034u20-core,6034u20-core,0,,ea,,20.00,
6037/6038u10silver,Buick Wheel,0,,ea,,71.00,
6037/6038u10silver-Core,6037/6038u10silver-Core,0,,ea,,17.00,
6038u20,6038u20,0,,ea,,72.67,
"September 13, 2021 2:44:28 PM EDT",,,Page 116 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
6038u20-core,6038u20-core,0,,ea,,17.83,
6047u80,2001-2002 Oldsmobile Alero (6047),0,,ea,,100.00,
6052,"2005-2008 GMC Envoy 17""x7""  (6052)",0,,ea,,50.00,
6052-Core,"2005-2008 GMC Envoy 17""x7""  (6052)",0,,ea,,0.00,
6052u80,"2005-2008 GMC Envoy 17""x7""  (6052)",0,,ea,,79.00,
6052u80-core,"2005-2008 GMC Envoy 17""x7""  (6052)",0,,ea,,25.00,
6054,2002 oldsmobile alero (6054),0,,ea,,100.00,
6054-Core,2002 oldsmobile alero (6054),0,,ea,,110.00,
6054u20,2002 oldsmobile alero (6054),0,,ea,,74.00,
6054u20-Core,2002 oldsmobile alero (6054),0,,ea,,21.43,
6055u80,2003-2004 Oldsmobile Alero (6055),0,,ea,,84.00,
6055u80-core,2003-2004 Oldsmobile Alero (6055),0,,ea,,30.00,
6057u20,6057u20,0,,ea,,70.00,
6057u20-core,6057u20-core,0,,ea,,20.00,
61600u20,61600u20,0,,ea,,0.00,
61660u20,61660u20 Wheel,0,,ea,,100.00,
61660u20-Core,61660u20-Core,0,,ea,,25.00,
61661,"2012-2015 Fiat 500 15""x6"" (61661)",0,,ea,,110.00,
61662u77,61662u77,0,,ea,,98.00,
61662u77-core,61662u77-core,0,,ea,,48.00,
61663,"2012-2015 Fiat 500 16""x6.5"" (61663)",0,,ea,,110.00,
61663U20,"2012-2015 Fiat 500 16""x6.5"" (61663)",0,,ea,,110.00,
61663u35,"2012-2015 Fiat 500 16""x6.5"" (61663)",0,,ea,,50.00,
61663u35-Core,"2012-2015 Fiat 500 16""x6.5"" (61663)",0,,ea,,0.00,
61663U90,"2012-2015 Fiat 500 16""x6.5"" (61663)",0,,ea,,78.00,
61663U90-CORE,"2012-2015 Fiat 500 16""x6.5"" (61663)",0,,ea,,24.00,
61663u91,"2012-2015 Fiat 500 16""x6.5"" (61663)",0,,ea,,107.00,
61663u91-Core,"2012-2015 Fiat 500 16""x6.5"" (61663)",0,,ea,,57.00,
61664,"2011-2015 Fiat 500 16""x6.5"" (61664)",0,,ea,,110.00,
61664-Core,"2011-2015 Fiat 500 16""x6.5"" (61664)",0,,ea,,0.00,
61671u30,61671u30,0,,ea,,125.00,
61672,61672,0,,ea,,0.00,
61676u20,61676u20,0,,ea,,79.00,
61676u20-core,61676u20-core,0,,ea,,25.00,
61678u35,61678u35,0,,ea,,0.00,
61680u20,61680u20,0,,ea,,139.00,
61680u20-core,61680u20-core,0,,ea,,85.00,
62120u20,62120u20,0,,ea,,100.00,
62147u10/62352u10,62147u10/62352u10,0,,ea,,69.00,
62147u10/62352u10-core,62147u10/62352u10-core,0,,ea,,15.00,
62179u20-core,62179u20-core,0,,ea,,57.00,
62224u10,62224u10,0,,ea,,110.00,
62224u10-Core,62224u10-Core,0,,ea,,0.00,
62258u20-core,62258u20-core,0,,ea,,40.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 117 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
62273u15,62273u15,0,,ea,,70.00,
62273u15-core,62273u15-core,0,,ea,,20.00,
62295u10(Silver),62295u10(Silver),0,,ea,,70.00,
62295u10(Silver)-core,62295u10(Silver)-core,0,,ea,,20.00,
62306u10(Silver),62306u10(Silver),0,,ea,,70.00,
62306u10(Silver)-core,62306u10(Silver)-core,0,,ea,,20.00,
62319u10,NISSAN Wheel,0,,ea,,117.92,
62319u10-Core,62319u10-Core,0,,ea,,30.41,
62319u15 (silver),NISSAN Wheel,0,,ea,,110.00,
62319u15 (silver)-Core,62319u15 (silver)-Core,0,,ea,,0.00,
62320u10(CNC charcoal),62320u10(CNC charcoal),0,,ea,,70.00,
62320u10(CNC charcoal)-core,"Nissan Maxima 15"" 95-99 CNC Charcoal",0,,ea,,20.00,
62324u10 (silver),NISSAN Wheel,0,,ea,,110.00,
62324u10 (silver)-Core,62324u10 (silver)-Core,0,,ea,,34.81,
62325u20,62325u20,0,,ea,,75.00,
62325u20-Core,62325u20-Core,0,,ea,,25.00,
62326u10,62326u10,0,,ea,,65.00,
62326u10-Core,62326u10,0,,ea,,30.00,
62339u10,62339u10,0,,ea,,75.00,
62339u10-core,62339u10-core,0,,ea,,25.00,
62340u10(silver),62340u10(silver),0,,ea,,50.00,
62340u10(silver)-core,62340u10(silver)-core,0,,ea,,0.00,
62342,"1997-1998 Nissan 240SX 15""x6"" (62342)",0,,ea,,0.00,
62342-Core,"1997-1998 Nissan 240SX 15""x6"" (62342)",0,,ea,,0.00,
62342u10,"1997-1998 Nissan 240SX 15""x6"" (62342)",0,,ea,,84.00,
62342u10-core,"1997-1998 Nissan 240SX 15""x6"" (62342)",0,,ea,,30.00,
62354u10 silver,NISSAN Wheel,0,,ea,,0.00,
62354u10 silver-Core,62354u10 silver-Core,0,,ea,,21.50,
62354u30,62354u30,0,,ea,,70.00,
62354u30-core,"Nissan Altima 15"" 98-2000 CNC Charcoal",0,,ea,,20.00,
62362,"1999-2000 Nissan Frontier 15""x7"" (62362)",0,,ea,,100.00,
62362u10,"1999-2000 Nissan Frontier 15""x7"" (62362)",0,,ea,,65.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 118 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
62362u10-core,"1999-2000 Nissan Frontier 15""x7"" (62362)",0,,ea,,24.29,
62366u10,62366u10,0,,ea,,100.00,
62370a30,"1999-2001 Nissan Pathfinder 16""x7"" (62370)",0,,ea,,25.00,
62370a30-Core,"1999-2001 Nissan Pathfinder 16""x7"" (62370)",0,,ea,,15.00,
62372u20,"1999-2002 Nissan Pathfinder 16""x7"" (62372)",0,,ea,,79.00,
62372u20-Core,"1999-2002 Nissan Pathfinder 16""x7"" (62372)",0,,ea,,17.00,
62375,"1997-1999 Nissan Maxima 16""x6.5"" (62375)",0,,ea,,111.00,
62375-CORE,"1997-1999 Nissan Maxima 16""x6.5"" (62375)",0,,ea,,57.00,
62375u20,"1997-1999 Nissan Maxima 16""x6.5"" (62375)",0,,ea,,73.00,
62375u20-Core,"1997-1999 Nissan Maxima 16""x6.5"" (62375)",0,,ea,,19.00,
62376,NISSAN Wheel,0,,ea,,0.00,
62376-Core,62376-Core,0,,ea,,0.00,
62377u78,nissan,0,,ea,,0.00,
62378u20,NISSAN Wheel,0,,ea,,78.69,
62378u20-Core,62378u20-Core,0,,ea,,24.69,
62378u45,62378u45,0,,ea,,77.00,
62378u45-core,62378u45-core -gloss black,0,,ea,,23.00,
62379,"2000-2002 Nissan Maxima 17""x7"" (62379)",0,,ea,,80.67,
62379-Core,"2000-2002 Nissan Maxima 17""x7"" (62379)",0,,ea,,26.67,
62379u20,"2000-2002 Nissan Maxima 17""x7"" (62379)",0,,ea,,77.33,
62379u20-Core,"2000-2002 Nissan Maxima 17""x7"" (62379)",0,,ea,,15.25,
62379u78,"2000-2002 Nissan Maxima 17""x7"" (62379)",0,,ea,,74.00,
62379u78-Core,"2000-2002 Nissan Maxima 17""x7"" (62379)",0,,ea,,23.33,
62380u35,62380u35,0,,ea,,70.00,
62380u35-core,62380u35-core,0,,ea,,20.00,
62382u10(Silver),62382u10(Silver),0,,ea,,83.91,
62382u10(Silver)-core,62382u10(Silver)-core,0,,ea,,16.62,
62382u20,62382u20,0,,ea,,0.00,
62383u10(Silver),62383u10(Silver),0,,ea,,80.98,
62383u10(Silver)-core,62383u10(Silver)-core,0,,ea,,26.98,
"September 13, 2021 2:44:28 PM EDT",,,Page 119 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
62385u45,Nissan Sentra 14in Steel Wheel,0,,ea,,0.00,
62386u20,62386u20,0,,ea,,74.75,
62386u20-core,62386u20-core,0,,ea,,20.75,
62395,steel wheel,0,,ea,,0.00,
62396-CORE,"2002-2004 Nissan Altima 16""x6.5"" (62396)",0,,ea,,57.00,
62396u20,"2002-2004 Nissan Altima 16""x6.5"" (62396)",0,,ea,,72.00,
62396u20-Core,"2002-2004 Nissan Altima 16""x6.5"" (62396)",0,,ea,,18.00,
62397,62397,0,,ea,,78.00,
62398,"2002-2004 Nissan Altima 17""x7"" (62398)",0,,ea,,107.00,
62398-CORE,"2002-2004 Nissan Altima 17""x7"" (62398)",0,,ea,,57.00,
62398u20,"2002-2004 Nissan Altima 17""x7"" (62398)",0,,ea,,79.20,
62398u20-core,"2002-2004 Nissan Altima 17""x7"" (62398)",0,,ea,,25.20,
62400u10,"2002-2003 Nissan Maxima 17""x7"" (62400)",0,,ea,,74.00,
62400u10-Core,"2002-2003 Nissan Maxima 17""x7"" (62400)",0,,ea,,20.00,
62401,"2002-2003 Nissan Maxima 17""x7"" (62401)",0,,ea,,100.00,
62401-Core,"2002-2003 Nissan Maxima 17""x7"" (62401)",0,,ea,,145.00,
62401u20,"2002-2003 Nissan Maxima 17""x7"" (62401)",0,,ea,,77.33,
62401u20-core,"2002-2003 Nissan Maxima 17""x7"" (62401)",0,,ea,,23.33,
62401u78,"2002-2003 Nissan Maxima 17""x7"" (62401)",0,,ea,,81.47,
62401u78-core,"2002-2003 Nissan Maxima 17""x7"" (62401)",0,,ea,,27.60,
62402,"2002-2004 Nissan Xterra 16""x7"" (62402)",0,,ea,,0.00,
62402-Core,"2002-2004 Nissan Xterra 16""x7"" (62402)",0,,ea,,0.00,
62402u20,"2002-2004 Nissan Xterra 16""x7"" (62402)",0,,ea,,89.00,
62402u20-core,"2002-2004 Nissan Xterra 16""x7"" (62402)",0,,ea,,21.80,
62402u30,"2002-2004 Nissan Xterra 16""x7"" (62402)",0,,ea,,94.00,
62402u30-core,"2002-2004 Nissan Xterra 16""x7"" (62402)",0,,ea,,40.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 120 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
62404,"2002-2003 Nissan Sentra 17""x7"" (62404)",0,,ea,,75.00,
62404-Core,"2002-2003 Nissan Sentra 17""x7"" (62404)",0,,ea,,25.00,
62404u20,"2002-2003 Nissan Sentra 17""x7"" (62404)",0,,ea,,70.00,
62404u20-core,"2002-2003 Nissan Sentra 17""x7"" (62404)",0,,ea,,20.00,
62405u20,62405u20,0,,ea,,70.00,
62406u30-core,"2001-2003 Nissan Frontier 15""x7"" (62406)",0,,ea,,20.00,
62407u20,Nissan Frontier 16x7 Silver Wheel,0,,ea,,80.00,
62407u20-Core,Nissan Frontier 16x7 Silver Wheel,0,,ea,,30.00,
62408,"2003-2004 Nissan Pathfinder 16""x7"" (62408)",0,,ea,,111.00,
62408-Core,"2003-2004 Nissan Pathfinder 16""x7"" (62408)",0,,ea,,57.00,
62408u20,"2003-2004 Nissan Pathfinder 16""x7"" (62408)",0,,ea,,71.00,
62408u20-core,"2003-2004 Nissan Pathfinder 16""x7"" (62408)",0,,ea,,17.00,
62409-Core,62409-Core,0,,ea,,57.00,
62410,"2002-2004 Nissan Pathfinder 17""x8"" (62410)",0,,ea,,80.00,
62410-Core,"2002-2004 Nissan Pathfinder 17""x8"" (62410)",0,,ea,,30.00,
62410u20,"2002-2004 Nissan Pathfinder 17""x8"" (62410)",0,,ea,,0.00,
62410u20-core,"2002-2004 Nissan Pathfinder 17""x8"" (62410)",0,,ea,,17.00,
62413,"2003-2005 Nissan 350Z 17""x7.5"" (62413)",0,,ea,,0.00,
62413-Core,"2003-2005 Nissan 350Z 17""x7.5"" (62413)",0,,ea,,0.00,
62413u20,"2003-2005 Nissan 350Z 17""x7.5"" (62413)",0,,ea,,70.00,
62413u20-core,"2003-2005 Nissan 350Z 17""x7.5"" (62413)",0,,ea,,20.00,
62414,"2003-2005 Nissan 350Z 17""x8"" (62414)",0,,ea,,0.00,
62414-Core,"2003-2005 Nissan 350Z 17""x8"" (62414)",0,,ea,,57.00,
62414u20,"2003-2005 Nissan 350Z 17""x8"" (62414)",0,,ea,,76.50,
62414u20-core,"2003-2005 Nissan 350Z 17""x8"" (62414)",0,,ea,,22.50,
62416u20,NISSAN Wheel,0,,ea,,40.00,
62416u20-Core,62416u20-Core,0,,ea,,30.00,
62417,"2003-2005 Nissan 350Z 18""x8"" (62417)",0,,ea,,80.00,
62417-Core,"2003-2005 Nissan 350Z 18""x8"" (62417)",0,,ea,,30.00,
62418,"2003 Nissan 350Z 18""x8.5"" (62418)",0,,ea,,0.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 121 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
62418-Core,"2003 Nissan 350Z 18""x8.5"" (62418)",0,,ea,,0.00,
62420,"2003-2005 Nissan Murano 18""x7.5"" (62420)",0,,ea,,55.45,
62420-Core,"2003-2005 Nissan Murano 18""x7.5"" (62420)",0,,ea,,17.00,
62420u20,"2003-2005 Nissan Murano 18""x7.5"" (62420)",0,,ea,,71.80,
62420u20-core,"2003-2005 Nissan Murano 18""x7.5"" (62420)",0,,ea,,20.00,
62421,"2003-2006 Nissan Murano 18""x7.5"" (62421)",0,,ea,,111.00,
62421-Core,"2003-2006 Nissan Murano 18""x7.5"" (62421)",0,,ea,,57.00,
62422,"2004-2006 Nissan Maxima 17""x7"" (62422)",0,,ea,,77.50,
62422-Core,"2004-2006 Nissan Maxima 17""x7"" (62422)",0,,ea,,27.50,
62422u10,"2004-2006 Nissan Maxima 17""x7"" (62422)",0,,ea,,73.06,
62422u10-core,"2004-2006 Nissan Maxima 17""x7"" (62422)",0,,ea,,19.05,
62424u20,"2003-2006 Nissan Maxima 18""x7.5"" (62424)",0,,ea,,75.67,
62424u20-Core,"2003-2006 Nissan Maxima 18""x7.5"" (62424)",0,,ea,,21.67,
62424u45,"2003-2006 Nissan Maxima 18""x7.5"" (62424)",0,,ea,,78.00,
62424u45-core,"2003-2006 Nissan Maxima 18""x7.5"" (62424)",0,,ea,,24.00,
62426,"2004-2006 Nissan Quest 16""x6.5"" (62426)",0,,ea,,111.00,
62426-Core,"2004-2006 Nissan Quest 16""x6.5"" (62426)",0,,ea,,57.00,
62426u20,"2004-2006 Nissan Quest 16""x6.5"" (62426)",0,,ea,,71.00,
62426u20-core,"2004-2006 Nissan Quest 16""x6.5"" (62426)",0,,ea,,17.00,
62428u10,62428u10,0,,ea,,74.00,
62428u10-core,62428u10-core,0,,ea,,20.00,
62430,"2004-2006 Nissan Sentra 16""x6"" (62430)",0,,ea,,100.00,
62430-Core,"2004-2006 Nissan Sentra 16""x6"" (62430)",0,,ea,,0.00,
62430u10(silver),"2004-2006 Nissan Sentra 16""x6"" (62430)",0,,ea,,97.43,
62430u10(silver)-core,"2004-2006 Nissan Sentra 16""x6"" (62430)",0,,ea,,43.43,
62430U20,62430U20,0,,ea,,74.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 122 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
62435,"2004-2007 Nissan Armada 17""x7.5"" (62435)",0,,ea,,111.00,
62435-Core,"2004-2007 Nissan Armada 17""x7.5"" (62435)",0,,ea,,57.00,
62435u20,"2004-2007 Nissan Armada 17""x7.5"" (62435)",0,,ea,,117.92,
62435u20-core,"2004-2007 Nissan Armada 17""x7.5"" (62435)",0,,ea,,25.00,
62438,"2004-2008 Nissan Armada 18""x8"" (62438)",0,,ea,,100.00,
62438u20,"2004-2008 Nissan Armada 18""x8"" (62438)",0,,ea,,79.00,
62438u20-Core,"2004-2008 Nissan Armada 18""x8"" (62438)",0,,ea,,25.00,
62439,"2006 Nissan Pathfinder 18""x8"" (62439)",0,,ea,,108.50,
62439-Core,"2006 Nissan Pathfinder 18""x8"" (62439)",0,,ea,,57.00,
62439u20,"2006 Nissan Pathfinder 18""x8"" (62439)",0,,ea,,71.00,
62439u20-core,"2006 Nissan Pathfinder 18""x8"" (62439)",0,,ea,,17.00,
62441u20,62441u20,0,,ea,,70.00,
62441u20-core,62441u20-core,0,,ea,,20.00,
62442u30,62442u30,0,,ea,,107.00,
62442u30-core,62442u30-core,0,,ea,,57.00,
62443u20,"2004-2006 Nissan Altima 16""x6.5"" (62443)",0,,ea,,71.41,
62443u20-Core,"2004-2006 Nissan Altima 16""x6.5"" (62443)",0,,ea,,17.85,
62443u20N,"2004-2006 Nissan Altima 16""x6.5"" (62443)",0,,ea,,82.56,
62444u20,"2005-2006 Nissan Altima 17""x7"": (62444)",0,,ea,,74.00,
62444u20-Core,"2005-2006 Nissan Altima 17""x7"": (62444)",0,,ea,,20.00,
62445,"2005-2006 Nissan Altima 18""x8"" (62445)",0,,ea,,50.00,
62445-Core,"2005-2006 Nissan Altima 18""x8"" (62445)",0,,ea,,0.00,
62445u78,"2005-2006 Nissan Altima 18""x8"" (62445)",0,,ea,,165.00,
62447u20-Core,62447u20-Core,0,,ea,,30.00,
62448-core,62448-core,0,,ea,,17.00,
6244u78,NISSAN Wheel,0,,ea,,0.00,
6244u78-Core,6244u78-Core,0,,ea,,0.00,
62450,"2004-2007 Nissan Pathfinder 17""x7.5"" (62450)",0,,ea,,107.00,
62450-Core,"2004-2007 Nissan Pathfinder 17""x7.5"" (62450)",0,,ea,,57.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 123 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
62452,"2005-2008 Nissan Frontier 16""x7"" (62452)",0,,ea,,25.00,
62452u20,"2005-2008 Nissan Frontier 16""x7"" (62452)",0,,ea,,71.00,
62452u20-core,"2005-2008 Nissan Frontier 16""x7"" (62452)",0,,ea,,17.00,
62453,"2005-2008 Nissan Frontier 17""x7.5"" (62453)",0,,ea,,100.00,
62453u20,"2005-2008 Nissan Frontier 17""x7.5"" (62453)",0,,ea,,74.00,
62453u20-Core,"2005-2008 Nissan Frontier 17""x7.5"" (62453)",0,,ea,,18.50,
62455u78,"2005-2008 Nissan 350Z 18""x8"" (62455)",0,,ea,,129.00,
62455u78-Core,"2005-2008 Nissan 350Z 18""x8"" (62455)",0,,ea,,75.00,
62456u78,"2005-2008 Nissan 350Z 18""x8.5"" (62456)",0,,ea,,109.00,
62456u78-Core,"2005-2008 Nissan 350Z 18""x8.5"" (62456)",0,,ea,,55.00,
62460u78,62460u78,0,,ea,,174.00,
62460u78-core,62460u78-core,0,,ea,,120.00,
62461,"2006 Nissan 350Z 19""x10"" (62461)",0,,ea,,200.00,
62461u78,"2006 Nissan 350Z 19""x10"" (62461)",0,,ea,,174.00,
62461u78-core,"2006 Nissan 350Z 19""x10"" (62461)",0,,ea,,120.00,
62462,NISSAN Wheel,0,,ea,,0.00,
62462-Core,62462-Core,0,,ea,,0.00,
62463,"2004-2013 Nissan Frontier 16""x7"" (62463)",0,,ea,,0.00,
62463-Core,"2004-2013 Nissan Frontier 16""x7"" (62463)",0,,ea,,0.00,
62463u35,"2004-2013 Nissan Frontier 16""x7"" (62463)",0,,ea,,79.00,
62463u35-core,"2004-2013 Nissan Frontier 16""x7"" (62463)",0,,ea,,25.00,
62464,"2009-2012 Suzuki Equator 16""x7"" (62464)",0,,ea,,110.00,
62464-Core,"2009-2012 Suzuki Equator 16""x7"" (62464)",0,,ea,,0.00,
62464u20,"2009-2012 Suzuki Equator 16""x7"" (62464)",0,,ea,,70.00,
62464u20-core,"2009-2012 Suzuki Equator 16""x7"" (62464)",0,,ea,,20.00,
62465,"2006-2007 Nissan Murano 18""x7.5"" (62465)",0,,ea,,50.00,
62465-Core,"2006-2007 Nissan Murano 18""x7.5"" (62465)",0,,ea,,0.00,
62465u20,"2006-2007 Nissan Murano 18""x7.5"" (62465)",0,,ea,,75.78,
"September 13, 2021 2:44:28 PM EDT",,,Page 124 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
62465u20-Core,"2006-2007 Nissan Murano 18""x7.5"" (62465)",0,,ea,,21.78,
62465u20N,"2006-2007 Nissan Murano 18""x7.5"" (62465)",0,,ea,,123.86,
62469,NISSAN Wheel,0,,ea,,0.00,
62469-Core,62469-Core,0,,ea,,0.00,
62472,"2006-2012 Nissan Sentra 16""x6.5"" (62472)",0,,ea,,80.00,
62472-Core,"2006-2012 Nissan Sentra 16""x6.5"" (62472)",0,,ea,,30.00,
62472u10,"2006-2012 Nissan Sentra 16""x6.5"" (62472)",0,,ea,,100.00,
62472u10-core,"2006-2012 Nissan Sentra 16""x6.5"" (62472)",0,,ea,,23.83,
62472u20,"2006-2012 Nissan Sentra 16""x6.5"" (62472)",0,,ea,,100.00,
62472u20-core,"2006-2012 Nissan Sentra 16""x6.5"" (62472)",0,,ea,,18.50,
62472u30,"2006-2012 Nissan Sentra 16""x6.5"" (62472)",0,,ea,,100.00,
62472u30-Core,"2006-2012 Nissan Sentra 16""x6.5"" (62472)",0,,ea,,48.00,
62473,62473,0,,ea,,73.50,
62473u45N,Nissan Sentra 16in Steel Wheel,0,,ea,,0.00,
62474u20,"2007-2008 Nissan Maxima 17""x7"" (62474)",0,,ea,,72.33,
62474u20-Core,"2007-2008 Nissan Maxima 17""x7"" (62474)",0,,ea,,18.33,
62475u20,"2007-2008 Nissan Maxima 18""x7.5"" (62475)",0,,ea,,79.00,
62475u20-Core,"2007-2008 Nissan Maxima 18""x7.5"" (62475)",0,,ea,,25.00,
62476-core,62476-core,0,,ea,,57.00,
62479u20,"2007-2009 Nissan Altima 16""x7"" (62479)",0,,ea,,76.05,
62479u20-Core,"2007-2009 Nissan Altima 16""x7"" (62479)",0,,ea,,22.05,
62479u45,"2007-2009 Nissan Altima 16""x7"" (62479)",0,,ea,,78.00,
62479u45-core,"2007-2009 Nissan Altima 16""x7"" (62479)",0,,ea,,24.00,
62481,"2007-2009 Nissan Altima 17""x7"" (62481)",0,,ea,,84.00,
