Part Number,Magento Quantity,Total Quantity,Lowest Cost,Highest Cost,Warehouse,Warehouse Cost,Coast,Coast Cost,Perfection,Perfection Cost,Jante,Jante Cost,Road Ready,Road Ready Cost
ALY95009U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY95009U78,4,4,289.08,289.08,0,0,4,289.08,0,0,0,0,0,0
ALY95029U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY95030U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY95031U,5,14,12.5,12.5,0,0,14,12.5,0,0,0,0,0,0
ALY95031U30,5,7,229.65,229.65,0,0,7,229.65,0,0,0,0,0,0
ALY95038U20,5,32,229.65,229.65,0,0,32,229.65,0,0,0,0,0,0
ALY95039U,5,31,12.5,12.5,0,0,31,12.5,0,0,0,0,0,0
ALY95048U,5,38,12.5,12.5,0,0,38,12.5,0,0,0,0,0,0
ALY95053U45,5,17,165.85,165.85,0,0,17,165.85,0,0,0,0,0,0
ALY95060U20,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY95066U,5,30,12.5,12.5,0,0,30,12.5,0,0,0,0,0,0
ALY95066U30,5,9,165.85,165.85,0,0,9,165.85,0,0,0,0,0,0
ALY95067U,5,35,12.5,12.5,0,0,35,12.5,0,0,0,0,0,0
ALY95067U30,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY95082U,5,28,12.5,12.5,0,0,28,12.5,0,0,0,0,0,0
ALY95082U30,5,26,165.85,165.85,0,0,26,165.85,0,0,0,0,0,0
ALY95093U,5,199,12.5,12.5,0,0,199,12.5,0,0,0,0,0,0
ALY95093U45,5,81,165.85,165.85,0,0,81,165.85,0,0,0,0,0,0
ALY95112U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY95114U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY95137U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY95142U,5,110,12.5,12.5,0,0,110,12.5,0,0,0,0,0,0
ALY95150U,5,24,12.5,12.5,0,0,24,12.5,0,0,0,0,0,0
ALY95150U20,5,13,165.85,165.85,0,0,13,165.85,0,0,0,0,0,0
ALY95173U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY95194U35,5,10,229.65,229.65,0,0,10,229.65,0,0,0,0,0,0
ALY95198U,5,129,12.5,12.5,0,0,129,12.5,0,0,0,0,0,0
ALY95199U,5,102,12.5,12.5,0,0,102,12.5,0,0,0,0,0,0
ALY95203U,5,71,12.5,12.5,0,0,71,12.5,0,0,0,0,0,0
ALY95203U45,5,6,229.65,229.65,0,0,6,229.65,0,0,0,0,0,0
ALY95206U,5,139,12.5,12.5,0,0,139,12.5,0,0,0,0,0,0
ALY95206U45,5,6,229.65,229.65,0,0,6,229.65,0,0,0,0,0,0
ALY95207U,5,45,12.5,12.5,0,0,45,12.5,0,0,0,0,0,0
ALY95207U45,5,8,229.65,229.65,0,0,8,229.65,0,0,0,0,0,0
ALY95216U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY95221U,5,26,12.5,12.5,0,0,26,12.5,0,0,0,0,0,0
ALY95225U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY95225U35,5,29,165.85,165.85,0,0,29,165.85,0,0,0,0,0,0
ALY95225U36,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY95231U,5,33,12.5,12.5,0,0,33,12.5,0,0,0,0,0,0
ALY95231U45,5,28,165.85,165.85,0,0,28,165.85,0,0,0,0,0,0
ALY95232U,5,12,12.5,12.5,0,0,12,12.5,0,0,0,0,0,0
ALY95240U45,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY95248U,5,24,12.5,12.5,0,0,24,12.5,0,0,0,0,0,0
ALY95248U45,5,8,165.85,165.85,0,0,8,165.85,0,0,0,0,0,0
ALY95255U,5,14,12.5,12.5,0,0,14,12.5,0,0,0,0,0,0
ALY95263U,5,40,12.5,12.5,0,0,40,12.5,0,0,0,0,0,0
ALY95283U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY95283U45,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY95296U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY95301U,5,203,12.5,12.5,0,0,203,12.5,0,0,0,0,0,0
ALY95306U,5,14,12.5,12.5,0,0,14,12.5,0,0,0,0,0,0
ALY95311U,5,27,12.5,12.5,0,0,27,12.5,0,0,0,0,0,0
ALY95325U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY96076U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY96276U35,5,52,257.91999999999996,257.91999999999996,0,0,52,257.91999999999996,0,0,0,0,0,0
ALY96303U,5,30,12.5,12.5,0,0,30,12.5,0,0,0,0,0,0
ALY96481U20,5,15,165.85,165.85,0,0,15,165.85,0,0,0,0,0,0
ALY96597U,5,16,12.5,12.5,0,0,16,12.5,0,0,0,0,0,0
ALY96637U77,5,16,221.33,221.33,0,0,16,221.33,0,0,0,0,0,0
ALY96662U20,5,28,229.65,229.65,0,0,28,229.65,0,0,0,0,0,0
ALY96734U,5,70,12.5,182.0,0,0,54,12.5,16,182.0,0,0,0,0
ALY96734U35,5,13,139.56,139.56,0,0,13,139.56,0,0,0,0,0,0
ALY96824U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY96824U20,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY96849U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY96854U20,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY96893U,5,30,12.5,12.5,0,0,30,12.5,0,0,0,0,0,0
ALY96902U,5,19,12.5,12.5,0,0,19,12.5,0,0,0,0,0,0
ALY96914U,5,57,12.5,12.5,0,0,57,12.5,0,0,0,0,0,0
ALY96914U45,5,43,229.65,229.65,0,0,43,229.65,0,0,0,0,0,0
ALY96972U,5,19,12.5,12.5,0,0,19,12.5,0,0,0,0,0,0
ALY96972U30,5,27,229.65,229.65,0,0,27,229.65,0,0,0,0,0,0
ALY96980U,5,17,12.5,12.5,0,0,17,12.5,0,0,0,0,0,0
ALY96980U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY96986U,5,25,12.5,12.5,0,0,25,12.5,0,0,0,0,0,0
ALY96987U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY96989U,5,54,12.5,12.5,0,0,54,12.5,0,0,0,0,0,0
ALY96989U30,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY96991U,5,21,12.5,12.5,0,0,21,12.5,0,0,0,0,0,0
ALY96992U,5,15,12.5,12.5,0,0,15,12.5,0,0,0,0,0,0
ALY96992U20,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY97076U,5,14,12.5,12.5,0,0,14,12.5,0,0,0,0,0,0
ALY97335U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY97512U97,4,4,287.73,287.73,0,0,4,287.73,0,0,0,0,0,0
ALY97713U20,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY97754U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY97800U20,5,6,229.65,229.65,0,0,6,229.65,0,0,0,0,0,0
ALY97801U20,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY97859U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY97976U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY98309U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY98466U20,5,25,165.85,165.85,0,0,25,165.85,0,0,0,0,0,0
ALY98910U20,5,10,229.65,229.65,0,0,10,229.65,0,0,0,0,0,0
ALY99301U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY99455U80N,4,4,298.09,298.09,0,0,4,298.09,0,0,0,0,0,0
ALY99865U,5,38,12.5,119.0,0,0,22,12.5,16,119.0,0,0,0,0
ALY99865U20,4,4,139.56,139.56,0,0,4,139.56,0,0,0,0,0,0
FWC03251U20,5,6,35.34,35.34,0,0,6,35.34,0,0,0,0,0,0
FWC03276U20,5,23,35.34,35.34,0,0,23,35.34,0,0,0,0,0,0
FWC03294U20,5,25,63.0,63.0,0,0,25,63.0,0,0,0,0,0,0
FWC03998U20,5,7,46.86,46.86,0,0,7,46.86,0,0,0,0,0,0
FWC07054U20,5,7,49.2,49.2,0,0,7,49.2,0,0,0,0,0,0
FWC07058U20,4,4,63.0,63.0,0,0,4,63.0,0,0,0,0,0,0
FWC07062U20,5,8,63.0,63.0,0,0,8,63.0,0,0,0,0,0,0
FWC08041U20,4,4,49.2,49.2,0,0,4,49.2,0,0,0,0,0,0
FWC08047U20,5,6,63.0,63.0,0,0,6,63.0,0,0,0,0,0,0
FWC53076U20,5,7,63.0,63.0,0,0,7,63.0,0,0,0,0,0,0
FWC53077U20,4,4,63.0,63.0,0,0,4,63.0,0,0,0,0,0,0
FWC53078U20,5,14,49.2,49.2,0,0,14,49.2,0,0,0,0,0,0
FWC53084U20,5,6,63.0,63.0,0,0,6,63.0,0,0,0,0,0,0
FWC53087U20,5,17,63.0,63.0,0,0,17,63.0,0,0,0,0,0,0
FWC53088U20,5,34,63.0,63.0,0,0,34,63.0,0,0,0,0,0,0
FWC53089U20,5,64,49.2,49.2,0,0,64,49.2,0,0,0,0,0,0
FWC55071U20,5,9,35.34,35.34,0,0,9,35.34,0,0,0,0,0,0
FWC55098U20,5,8,63.0,63.0,0,0,8,63.0,0,0,0,0,0,0
FWC55553U20,5,5,49.2,49.2,0,0,5,49.2,0,0,0,0,0,0
FWC55565U20,4,4,63.0,63.0,0,0,4,63.0,0,0,0,0,0,0
FWC55566U20,4,4,83.16,83.16,0,0,4,83.16,0,0,0,0,0,0
FWC55569U20,4,4,49.2,49.2,0,0,4,49.2,0,0,0,0,0,0
FWC55570U20,5,12,63.0,63.0,0,0,12,63.0,0,0,0,0,0,0
FWC55575U20,5,7,49.2,49.2,0,0,7,49.2,0,0,0,0,0,0
FWC61115U20,4,4,63.0,63.0,0,0,4,63.0,0,0,0,0,0,0
FWC61136U20,4,4,83.16,83.16,0,0,4,83.16,0,0,0,0,0,0
FWC61147U20,5,6,63.0,63.0,0,0,6,63.0,0,0,0,0,0,0
FWC61150U20,5,7,63.0,63.0,0,0,7,63.0,0,0,0,0,0,0
FWC61152U20,5,8,60.0,60.0,0,0,8,60.0,0,0,0,0,0,0
FWC61159U20,5,6,63.0,63.0,0,0,6,63.0,0,0,0,0,0,0
FWC61165U20,5,5,63.0,63.0,0,0,5,63.0,0,0,0,0,0,0
FWC61171U20,5,9,49.2,49.2,0,0,9,49.2,0,0,0,0,0,0
FWC61172U20,5,28,49.2,49.2,0,0,28,49.2,0,0,0,0,0,0
FWC61175U20,5,8,83.16,83.16,0,0,8,83.16,0,0,0,0,0,0
FWC61181U20,5,13,35.34,35.34,0,0,13,35.34,0,0,0,0,0,0
FWC61186U20,4,4,63.0,63.0,0,0,4,63.0,0,0,0,0,0,0
FWC61562U20,4,4,63.0,63.0,0,0,4,63.0,0,0,0,0,0,0
FWC61563U20,4,4,35.34,35.34,0,0,4,35.34,0,0,0,0,0,0
FWC61594U20,5,5,49.2,49.2,0,0,5,49.2,0,0,0,0,0,0
FWC61595U20,5,5,63.0,63.0,0,0,5,63.0,0,0,0,0,0,0
FWC66014U20,5,10,30.38,30.38,0,0,10,30.38,0,0,0,0,0,0
FWC66017U20,4,4,49.2,49.2,0,0,4,49.2,0,0,0,0,0,0
FWC66025U20,5,5,49.2,49.2,0,0,5,49.2,0,0,0,0,0,0
FWC66028U20,5,12,49.2,49.2,0,0,12,49.2,0,0,0,0,0,0
FWC99078U20,4,4,49.2,49.2,0,0,4,49.2,0,0,0,0,0,0
STL01291U,5,14,17.5,17.5,0,0,14,17.5,0,0,0,0,0,0
STL01332U,5,19,17.5,17.5,0,0,19,17.5,0,0,0,0,0,0
STL01403U,5,8,17.5,17.5,0,0,8,17.5,0,0,0,0,0,0
STL01406U,5,15,17.5,17.5,0,0,15,17.5,0,0,0,0,0,0
STL01406U45,4,4,72.5,72.5,0,0,4,72.5,0,0,0,0,0,0
STL01414U,5,7,17.5,17.5,0,0,7,17.5,0,0,0,0,0,0
STL01447U,5,7,17.5,17.5,0,0,7,17.5,0,0,0,0,0,0
STL01616U20,5,8,87.5,87.5,0,0,8,87.5,0,0,0,0,0,0
STL01619U20,5,24,87.5,87.5,0,0,24,87.5,0,0,0,0,0,0
STL01628U,5,10,17.5,17.5,0,0,10,17.5,0,0,0,0,0,0
STL02019U45,4,4,72.5,72.5,0,0,4,72.5,0,0,0,0,0,0
STL02035U,5,7,17.5,17.5,0,0,7,17.5,0,0,0,0,0,0
STL02038U,5,13,17.5,17.5,0,0,13,17.5,0,0,0,0,0,0
STL02053U,5,12,17.5,17.5,0,0,12,17.5,0,0,0,0,0,0
STL02070U,5,9,17.5,17.5,0,0,9,17.5,0,0,0,0,0,0
STL02075U45,5,5,72.5,72.5,0,0,5,72.5,0,0,0,0,0,0
STL02092U,5,37,17.5,17.5,0,0,37,17.5,0,0,0,0,0,0
STL02139U,5,12,17.5,17.5,0,0,12,17.5,0,0,0,0,0,0
STL02141U,5,12,17.5,17.5,0,0,12,17.5,0,0,0,0,0,0
STL02142U,5,10,17.5,17.5,0,0,10,17.5,0,0,0,0,0,0
STL02150U,5,8,17.5,17.5,0,0,8,17.5,0,0,0,0,0,0
STL02192U,5,10,17.5,17.5,0,0,10,17.5,0,0,0,0,0,0
STL02198U,5,19,17.5,17.5,0,0,19,17.5,0,0,0,0,0,0
STL02198U45,5,16,72.5,72.5,0,0,16,72.5,0,0,0,0,0,0
STL02215U45,5,9,87.5,87.5,0,0,9,87.5,0,0,0,0,0,0
STL02215U45N,5,72,97.5,97.5,0,0,72,97.5,0,0,0,0,0,0
STL02240U45,5,57,72.5,72.5,0,0,57,72.5,0,0,0,0,0,0
STL02283U,5,36,17.5,17.5,0,0,36,17.5,0,0,0,0,0,0
STL02283U45,4,4,72.5,72.5,0,0,4,72.5,0,0,0,0,0,0
STL02314U,5,13,17.5,17.5,0,0,13,17.5,0,0,0,0,0,0
STL02354U,5,90,17.5,17.5,0,0,90,17.5,0,0,0,0,0,0
STL02354U20N,5,25,97.5,97.5,0,0,25,97.5,0,0,0,0,0,0
STL02354U45,5,14,87.5,87.5,0,0,14,87.5,0,0,0,0,0,0
STL02396A45,5,8,72.5,72.5,0,0,8,72.5,0,0,0,0,0,0
STL02396U45,4,4,72.5,72.5,0,0,4,72.5,0,0,0,0,0,0
STL02413U45,5,5,72.5,72.5,0,0,5,72.5,0,0,0,0,0,0
STL02449U20,5,50,87.5,87.5,0,0,50,87.5,0,0,0,0,0,0
STL02485U45,4,4,72.5,72.5,0,0,4,72.5,0,0,0,0,0,0
STL02497U,5,12,17.5,17.5,0,0,12,17.5,0,0,0,0,0,0
STL02667U,5,6,17.5,17.5,0,0,6,17.5,0,0,0,0,0,0
STL03021U,5,12,17.5,17.5,0,0,12,17.5,0,0,0,0,0,0
STL03035U20,4,4,87.5,87.5,0,0,4,87.5,0,0,0,0,0,0
STL03070U45,4,4,72.5,72.5,0,0,4,72.5,0,0,0,0,0,0
STL03108U,5,7,17.5,17.5,0,0,7,17.5,0,0,0,0,0,0
STL03114U,5,12,17.5,17.5,0,0,12,17.5,0,0,0,0,0,0
STL03177U,5,26,17.5,17.5,0,0,26,17.5,0,0,0,0,0,0
STL03205U,5,11,17.5,17.5,0,0,11,17.5,0,0,0,0,0,0
STL03222U,5,21,17.5,17.5,0,0,21,17.5,0,0,0,0,0,0
STL03258U,5,10,17.5,17.5,0,0,10,17.5,0,0,0,0,0,0
STL03259U,5,6,17.5,17.5,0,0,6,17.5,0,0,0,0,0,0
STL03266U45,5,41,127.5,127.5,0,0,41,127.5,0,0,0,0,0,0
STL03340U45,4,4,87.5,87.5,0,0,4,87.5,0,0,0,0,0,0
STL03365U,5,18,17.5,17.5,0,0,18,17.5,0,0,0,0,0,0
STL03381U,5,49,17.5,17.5,0,0,49,17.5,0,0,0,0,0,0
STL03392U,5,11,17.5,17.5,0,0,11,17.5,0,0,0,0,0,0
STL03426U,5,17,17.5,17.5,0,0,17,17.5,0,0,0,0,0,0
STL03451U45,5,9,72.5,72.5,0,0,9,72.5,0,0,0,0,0,0
STL03452U,5,33,17.5,17.5,0,0,33,17.5,0,0,0,0,0,0
STL03452U20,5,9,72.5,72.5,0,0,9,72.5,0,0,0,0,0,0
STL03518U,5,68,17.5,17.5,0,0,68,17.5,0,0,0,0,0,0
STL03534U,5,27,17.5,17.5,0,0,27,17.5,0,0,0,0,0,0
STL03536U45,5,19,72.5,72.5,0,0,19,72.5,0,0,0,0,0,0
STL03547A,5,6,17.5,17.5,0,0,6,17.5,0,0,0,0,0,0
STL03547A20,4,4,87.5,87.5,0,0,4,87.5,0,0,0,0,0,0
STL03547U,5,73,17.5,17.5,0,0,73,17.5,0,0,0,0,0,0
STL03547U45,5,74,87.5,87.5,0,0,74,87.5,0,0,0,0,0,0
STL03557U20,5,13,87.5,87.5,0,0,13,87.5,0,0,0,0,0,0
STL03631U,5,13,17.5,17.5,0,0,13,17.5,0,0,0,0,0,0
STL03670U,5,86,17.5,17.5,0,0,86,17.5,0,0,0,0,0,0
STL03757U,5,7,17.5,17.5,0,0,7,17.5,0,0,0,0,0,0
STL03795U20N,5,39,97.5,115.19,0,0,24,97.5,0,0,15,115.19,0,0
STL03795U45N,5,65,87.5,87.5,0,0,65,87.5,0,0,0,0,0,0
STL03796U45N,5,367,129.76999999999998,129.76999999999998,0,0,367,129.76999999999998,0,0,0,0,0,0
STL03857U,5,89,17.5,17.5,0,0,89,17.5,0,0,0,0,0,0
STL03857U20,5,178,157.5,157.5,0,0,178,157.5,0,0,0,0,0,0
STL03857U20N,5,110,157.5,157.5,0,0,110,157.5,0,0,0,0,0,0
STL03858U,5,31,17.5,17.5,0,0,31,17.5,0,0,0,0,0,0
STL03869U45N,5,97,82.5,82.5,0,0,97,82.5,0,0,0,0,0,0
STL03876U,5,8,17.5,17.5,0,0,8,17.5,0,0,0,0,0,0
STL03876U45N,5,215,82.5,117.35,0,0,190,82.5,0,0,25,117.35,0,0
STL03996A20,5,14,87.5,87.5,0,0,14,87.5,0,0,0,0,0,0
STL03996U,5,28,17.5,17.5,0,0,28,17.5,0,0,0,0,0,0
STL05030U20,5,15,72.5,72.5,0,0,15,72.5,0,0,0,0,0,0
STL05040U,5,12,17.5,17.5,0,0,12,17.5,0,0,0,0,0,0
STL05125U15N,5,247,106.7,106.7,0,0,247,106.7,0,0,0,0,0,0
STL05128U45,4,4,72.5,72.5,0,0,4,72.5,0,0,0,0,0,0
STL05195U20,5,17,87.5,87.5,0,0,17,87.5,0,0,0,0,0,0
STL05195U45,5,6,87.5,87.5,0,0,6,87.5,0,0,0,0,0,0
STL05393U,5,6,17.5,17.5,0,0,6,17.5,0,0,0,0,0,0
STL05474U45,5,24,72.5,72.5,0,0,24,72.5,0,0,0,0,0,0
STL05659U20,5,13,87.5,87.5,0,0,13,87.5,0,0,0,0,0,0
STL06586U,5,8,17.5,17.5,0,0,8,17.5,0,0,0,0,0,0
STL07001U45N,5,176,82.5,82.5,0,0,176,82.5,0,0,0,0,0,0
STL07014U,5,8,17.5,17.5,0,0,8,17.5,0,0,0,0,0,0
STL07028U45,5,23,72.5,72.5,0,0,23,72.5,0,0,0,0,0,0
STL08002U,5,25,17.5,17.5,0,0,25,17.5,0,0,0,0,0,0
STL08010U,5,10,17.5,17.5,0,0,10,17.5,0,0,0,0,0,0
STL08011U,5,37,17.5,17.5,0,0,37,17.5,0,0,0,0,0,0
STL08011U45,4,4,72.5,72.5,0,0,4,72.5,0,0,0,0,0,0
STL08014U,5,31,17.5,17.5,0,0,31,17.5,0,0,0,0,0,0
STL08027U,5,34,17.5,17.5,0,0,34,17.5,0,0,0,0,0,0
STL08027U45,5,47,72.5,72.5,0,0,47,72.5,0,0,0,0,0,0
STL08030U45,5,14,87.5,87.5,0,0,14,87.5,0,0,0,0,0,0
STL08037U,5,8,17.5,17.5,0,0,8,17.5,0,0,0,0,0,0
STL08038U,5,74,17.5,17.5,0,0,74,17.5,0,0,0,0,0,0
STL08041U,5,21,17.5,17.5,0,0,21,17.5,0,0,0,0,0,0
STL08043A45,5,9,88.4,88.4,0,0,9,88.4,0,0,0,0,0,0
STL08043U,5,72,17.5,17.5,0,0,72,17.5,0,0,0,0,0,0
STL08043U45,5,26,72.5,72.5,0,0,26,72.5,0,0,0,0,0,0
STL08044U,5,10,17.5,17.5,0,0,10,17.5,0,0,0,0,0,0
STL08045U,5,7,17.5,17.5,0,0,7,17.5,0,0,0,0,0,0
STL08054U,5,13,17.5,17.5,0,0,13,17.5,0,0,0,0,0,0
STL08068U,5,18,17.5,17.5,0,0,18,17.5,0,0,0,0,0,0
STL08072U45,5,17,87.5,87.5,0,0,17,87.5,0,0,0,0,0,0
STL08077U45,5,26,72.5,72.5,0,0,26,72.5,0,0,0,0,0,0
STL08109U,5,27,17.5,17.5,0,0,27,17.5,0,0,0,0,0,0
STL08130U,5,8,17.5,17.5,0,0,8,17.5,0,0,0,0,0,0
STL08130U20,5,124,87.5,87.5,0,0,124,87.5,0,0,0,0,0,0
STL09033U,5,10,17.5,17.5,0,0,10,17.5,0,0,0,0,0,0
STL09040U20,5,14,72.5,72.5,0,0,14,72.5,0,0,0,0,0,0
STL09072U20,5,45,72.5,72.5,0,0,45,72.5,0,0,0,0,0,0
STL09077U20,5,5,72.5,72.5,0,0,5,72.5,0,0,0,0,0,0
STL09186U45,4,4,72.5,72.5,0,0,4,72.5,0,0,0,0,0,0
STL10057U40,5,32,87.5,87.5,0,0,32,87.5,0,0,0,0,0,0
STL10226U20,5,5,87.5,87.5,0,0,5,87.5,0,0,0,0,0,0
STL60165U20,5,17,72.5,72.5,0,0,17,72.5,0,0,0,0,0,0
STL62294U,5,14,17.5,17.5,0,0,14,17.5,0,0,0,0,0,0
STL62302U,5,66,17.5,17.5,0,0,66,17.5,0,0,0,0,0,0
STL62302U45,5,21,72.5,72.5,0,0,21,72.5,0,0,0,0,0,0
STL62304U,5,10,17.5,17.5,0,0,10,17.5,0,0,0,0,0,0
STL62318U,5,6,17.5,17.5,0,0,6,17.5,0,0,0,0,0,0
STL62368U,5,25,17.5,17.5,0,0,25,17.5,0,0,0,0,0,0
STL62397U,5,21,17.5,17.5,0,0,21,17.5,0,0,0,0,0,0
STL62397U45,5,12,72.5,72.5,0,0,12,72.5,0,0,0,0,0,0
STL62436U,5,46,17.5,17.5,0,0,46,17.5,0,0,0,0,0,0
STL62449U20,5,37,157.5,157.5,0,0,37,157.5,0,0,0,0,0,0
STL62467U45,4,4,72.5,72.5,0,0,4,72.5,0,0,0,0,0,0
STL62471U45,5,34,72.5,72.5,0,0,34,72.5,0,0,0,0,0,0
STL62471U45N,5,114,82.5,82.5,0,0,114,82.5,0,0,0,0,0,0
STL62480U,5,267,17.5,17.5,0,0,267,17.5,0,0,0,0,0,0
STL62480U45,5,10,72.5,72.5,0,0,10,72.5,0,0,0,0,0,0
STL62499U,5,72,17.5,17.5,0,0,72,17.5,0,0,0,0,0,0
STL62509U,5,63,17.5,17.5,0,0,63,17.5,0,0,0,0,0,0
STL62530U,5,23,17.5,17.5,0,0,23,17.5,0,0,0,0,0,0
STL62530U45,5,5,72.5,72.5,0,0,5,72.5,0,0,0,0,0,0
STL62579U45,5,8,72.5,72.5,0,0,8,72.5,0,0,0,0,0,0
STL62590U,5,85,17.5,17.5,0,0,85,17.5,0,0,0,0,0,0
STL62618U,5,55,17.5,17.5,0,0,55,17.5,0,0,0,0,0,0
STL62624U20,5,42,157.5,157.5,0,0,42,157.5,0,0,0,0,0,0
STL62725U,5,7,17.5,17.5,0,0,7,17.5,0,0,0,0,0,0
STL63710U,5,124,17.5,17.5,0,0,124,17.5,0,0,0,0,0,0
STL63710U45,5,6,72.5,72.5,0,0,6,72.5,0,0,0,0,0,0
STL63727U,5,178,17.5,17.5,0,0,178,17.5,0,0,0,0,0,0
STL63727U45,5,21,72.5,72.5,0,0,21,72.5,0,0,0,0,0,0
STL63733U45N,5,77,82.5,82.5,0,0,77,82.5,0,0,0,0,0,0
STL63750U,5,6,17.5,17.5,0,0,6,17.5,0,0,0,0,0,0
STL63767U,5,8,17.5,17.5,0,0,8,17.5,0,0,0,0,0,0
STL63767U20,5,16,72.5,72.5,0,0,16,72.5,0,0,0,0,0,0
STL63773U,5,85,17.5,17.5,0,0,85,17.5,0,0,0,0,0,0
STL63778U,5,20,17.5,17.5,0,0,20,17.5,0,0,0,0,0,0
STL63780U,5,7,17.5,17.5,0,0,7,17.5,0,0,0,0,0,0
STL63828U,5,45,17.5,17.5,0,0,45,17.5,0,0,0,0,0,0
STL63855U45,5,23,72.5,72.5,0,0,23,72.5,0,0,0,0,0,0
STL63860U20N,5,36,82.5,82.5,0,0,36,82.5,0,0,0,0,0,0
STL63900A45,5,23,72.5,72.5,0,0,23,72.5,0,0,0,0,0,0
STL63900U45,5,11,72.5,72.5,0,0,11,72.5,0,0,0,0,0,0
STL63900U45N,5,5,82.5,82.5,0,0,5,82.5,0,0,0,0,0,0
STL63933U45,5,8,72.5,72.5,0,0,8,72.5,0,0,0,0,0,0
STL64023U45N,5,152,82.5,82.5,0,0,152,82.5,0,0,0,0,0,0
STL64051A45,5,18,72.5,72.5,0,0,18,72.5,0,0,0,0,0,0
STL64051U45,5,6,72.5,72.5,0,0,6,72.5,0,0,0,0,0,0
STL64061A,5,9,17.5,17.5,0,0,9,17.5,0,0,0,0,0,0
STL64096U45,5,10,72.5,72.5,0,0,10,72.5,0,0,0,0,0,0
STL64096U45N,5,103,82.5,82.5,0,0,103,82.5,0,0,0,0,0,0
STL64229U,5,13,17.5,17.5,0,0,13,17.5,0,0,0,0,0,0
STL64891U45N,5,12,82.5,82.5,0,0,12,82.5,0,0,0,0,0,0
STL64928U,5,12,17.5,17.5,0,0,12,17.5,0,0,0,0,0,0
STL65767U,5,16,17.5,17.5,0,0,16,17.5,0,0,0,0,0,0
STL65788U,5,7,17.5,17.5,0,0,7,17.5,0,0,0,0,0,0
STL65797U45N,5,41,82.5,82.5,0,0,41,82.5,0,0,0,0,0,0
STL65813U,5,11,17.5,17.5,0,0,11,17.5,0,0,0,0,0,0
STL68698U,5,19,17.5,17.5,0,0,19,17.5,0,0,0,0,0,0
STL69293U,5,417,17.5,17.5,0,0,417,17.5,0,0,0,0,0,0
STL69293U45,5,9,72.5,72.5,0,0,9,72.5,0,0,0,0,0,0
STL69294U,5,104,17.5,17.5,0,0,104,17.5,0,0,0,0,0,0
STL69294U45,5,66,72.5,72.5,0,0,66,72.5,0,0,0,0,0,0
STL69313U,5,79,17.5,17.5,0,0,79,17.5,0,0,0,0,0,0
STL69313U45,5,12,72.5,72.5,0,0,12,72.5,0,0,0,0,0,0
STL69342U45,5,5,87.5,87.5,0,0,5,87.5,0,0,0,0,0,0
STL69374U,5,9,17.5,17.5,0,0,9,17.5,0,0,0,0,0,0
STL69385U,5,8,17.5,17.5,0,0,8,17.5,0,0,0,0,0,0
STL69398U,5,28,17.5,17.5,0,0,28,17.5,0,0,0,0,0,0
STL69405U20N,5,126,82.5,82.5,0,0,126,82.5,0,0,0,0,0,0
STL69412U,5,61,17.5,17.5,0,0,61,17.5,0,0,0,0,0,0
